real_values predictions
0.5 0.5566480805645462
0.5 0.45596243735876096
0.5 0.3820139150779462
0.5 0.0804162671523379
0.5 0.33297177137629236
0.5 0.7461465754114383
0.5 0.2788042833606694
0.5 0.2406896624832116
0.5 0.7850647479895606
0.5 0.2906531199964538
0.5 0.620319122088491
0.5 0.009607960651420833
0.5 0.5115998233999034
0.5 0.37471517681510913
0.5 0.2577575303248007
0.5 -0.08601100179103338
0.5 0.2220933576330516
0.5 0.8887830432889092
0.5 0.5566409816967463
0.5 0.5764491282255301
0.5 0.5722281665735214
0.5 0.6108711225330545
0.5 0.5490056006137486
0.5 0.4267107819557078
0.5 0.7953784551652496
0.5 0.5130677205155997
0.5 0.24546560715282206
0.5 0.200387646295149
0.5 0.42123629740163004
0.5 0.43499516298944735
0.5 0.21151308278838676
0.5 0.6244275330690305
0.5 0.3919735736927855
0.5 0.4727973210845844
0.5 0.6242379935921911
0.5 0.86755818887629
0.5 0.743185410039351
0.5 0.49273923804026915
0.5 0.3704693958038175
0.5 0.6757523855271501
0.5 0.6302487103401946
0.5 0.635776816058685
0.5 0.6078831624957529
0.5 0.47729450950543867
0.5 0.4728634764720748
0.5 0.6986717334264806
0.5 0.3093845393018346
0.5 0.39573001153478665
0.5 0.24288884510766506
0.5 0.20910305987390415
0.5 0.46650561155087533
0.5 0.7141189572295501
0.5 0.5438490718625948
0.5 0.6604604404332244
0.5 0.5938402980479075
0.5 0.9109966527341766
0.5 0.30321253782299495
0.5 0.14153481176682736
0.5 0.3429145275868158
0.5 0.6360015595497102
0.5 0.6585087323816421
0.5 0.6746340289886077
0.5 0.6049126427708147
0.5 0.39985965446487487
0.5 0.126438474536873
0.5 0.4966105522174308
0.5 0.7419570898561302
0.5 0.6979009965666081
0.5 0.4925466201798734
0.5 0.49561884189030814
0.5 0.5792436902165099
0.5 0.5148668223021546
0.5 0.30942964354087954
0.4075 0.6174155449373359
0.13 0.47535140354214245
0.4975 0.5576284086784893
0.5 0.6298438499889039
0.5 0.6760937540085658
0.5 0.9273396230547062
0.4975 0.2674121212526027
0.46 0.18107357398470186
0.495 0.5880335197138096
0.5 0.5382437625544862
0.5 0.5314183536584071
0.4675 -0.08519682166271991
0.4975 0.731342807681085
0.5 0.13046313549195243
0.5 0.8690681632517891
0.49 0.672378252240816
0.4975 0.5094442734286097
0.5 0.41756051760430585
0.5 0.31397176313925595
0.495 0.6527842853642895
0.5 0.23462228443588734
0.5 0.6805064639739399
0.5 0.339643241516308
0.5 0.5724146143722892
0.4975 0.7863353517530435
0.4925 0.5116061433348016
0.4425 0.24415981580855511
0.425 0.30299572902871247
0.4125 0.6535964240649296
0.4225 0.27087290855436796
0.4525 0.5559059499932282
0.4625 0.6910906429130885
0.21 0.9041678183860318
0.1825 0.48014091629594885
0.23 0.3356085746356859
0.3175 0.3862046985638818
0.445 0.3099277258248817
0.4825 0.5209681544039365
0.4125 0.7895751398743152
0.35 0.36449012826731475
0.32 0.502772174865409
0.265 0.8200241076241104
0.1725 0.1827166287674244
0.1675 0.4209332686437171
0.285 0.6954507808619691
0.2975 0.6708879943394651
0.0875 0.3084351201733027
0.0625 0.5840866690429167
0.2325 0.6947563170919447
0.31 0.5459837354449021
0.4075 0.6731273794018342
0.3825 0.46977625785325444
0.325 0.5154737981043099
0.3275 0.33739503105399793
0.31 0.6758614049827544
0.3025 0.5606531544365934
0.15 0.5042921413846226
0.19 0.3629918461855806
0.18 0.21463591799314208
0.2 0.574928627832564
0.22 0.6882469435027898
0.23 0.5509116870844294
0.105 0.48788189521407593
0.23 0.4090607773896755
0.2975 0.7831377565870763
0.2625 0.7069902578331784
0.21 0.692785460447632
0.1925 0.303962051870456
0.195 0.5337086562738359
0.2775 0.41846653584473303
0.35 0.4316341854409823
0.3925 0.481174223547229
0.245 0.32392360924247654
0.25 0.6403538021417644
0.2175 0.4875572518177046
0.135 0.2286725816051129
0.215 0.5192150860146696
0.2125 0.3819558362386341
0.2725 0.7737343036837646
0.3375 0.6078735344070408
0.375 0.542598928174979
0.395 0.40811026558096064
0.3975 0.365450704585483
0.3975 0.4968222007521378
0.395 0.44939238779546176
0.365 0.5168832369287608
0.3475 0.6670307306720903
0.3225 0.5535427242966046
0.2925 0.7974685419595977
0.26 0.4985645182941836
0.245 0.4883711971362235
0.215 0.5208333355536446
0.1875 0.5842459805582204
0.1575 0.6486703323636511
0.1975 0.48529518940203253
0.1975 0.7156421665422033
0.1975 0.7226562656661045
0.1925 0.3303947646586952
0.1875 0.7088549828892642
0.195 0.5670385622495183
0.195 0.40339248590973187
0.2325 0.46465927281934166
0.2975 0.4236074429411244
0.48 0.49223489944944443
0.4775 0.3762972595568187
0.4575 0.6166092794260456
0.4 0.5004991839710643
0.3125 0.26053272084235607
0.39 0.39312273020531147
0.295 0.2813727351021139
0.2975 0.5389031199751663
0.22 0.7824143878066093
0.15 -0.16175501267737946
0.13 0.2170072226311106
0.2075 0.1790516000906628
0.1925 0.37561402805082433
0.1675 0.43793687812899157
0.1725 0.5864579541249169
0.1625 0.6642245988291993
0.24 0.3161351404763604
0.2425 1.1020196823387771
0.2975 0.39947844549193867
0.395 0.42114604548096113
0.39 0.4860927654719886
0.4425 0.4063174135748207
0.43 0.7282723341202638
0.4225 0.4621445766581704
0.28 0.4840071042492034
0.2225 0.3080145621343651
0.3525 0.1028941902034452
0.3625 0.32912984921679245
0.3575 0.9397673243463581
0.2875 0.2866371633966541
0.2775 0.4203257211322818
0.195 0.0780823576093253
0.2025 0.6368512327648881
0.2825 0.4506219127549488
0.365 0.8952437988267639
0.345 0.485896776413921
0.3625 0.45205572415108963
0.36 0.5038667180149713
0.405 0.9112603284217042
0.435 0.573846452827655
0.445 0.5893867999120848
0.4225 0.2907483470416699
0.4625 0.35896289502134365
0.5 0.7442293416949454
0.5 0.7556386448465966
0.48 0.6944599325321927
0.4125 0.3894923559412583
0.445 0.3909670352546237
0.355 0.8315907576860636
0.3075 0.6523941856656212
0.3025 0.6312652102373928
0.3575 0.4966485102744191
0.43 0.4994160967440038
0.41 0.5642826643538833
0.42 0.2076787065236399
0.39 0.9568173474688502
0.3175 1.053132337376487
0.355 0.6095647513738891
0.35 0.43138498921382823
0.165 0.3085380315385272
0.24 0.6749928026016379
0.4275 0.3563335810442178
0.475 0.5888516337679478
0.4675 0.6257007375381984
0.475 0.5354014747290421
0.4925 0.4459346262756868
0.495 0.5796961902109534
0.4725 0.5428413003069813
0.415 0.19831572297217592
0.3475 0.18247701351690587
0.315 0.3411087603401844
0.2775 0.6787025986333912
0.4 0.6073471544342341
0.4575 0.5160775439552443
0.4525 0.5898841081669842
0.4875 0.2733714574384506
0.475 0.5917907353525245
0.455 0.31143294304873015
0.4025 0.3072903879062171
0.465 0.5357151810921832
0.47 0.5786623683121382
0.49 0.3445005672171556
0.44 0.5135374059853727
0.345 0.871566422574636
0.3025 0.6104107390155559
0.3025 0.6112893938729019
0.295 0.5210285482648541
0.315 0.5502849954788519
0.335 0.5176730234854574
0.205 0.33393474169626647
0.2725 0.5005847986279791
0.2825 0.582135855781105
0.2975 0.5054707150462043
0.295 0.45680782575082374
0.31 0.7804472230170598
0.4325 0.21715944275344
0.365 0.5730033799701612
0.155 0.25388877356097
0.405 0.2962002377200811
0.3875 0.28230419127097134
0.3625 0.7618366248581183
0.3675 0.8542598424752467
0.3175 0.5638129801616807
0.3625 0.5024694570201862
0.3675 0.481336558337076
0.305 0.4358014706028312
0.28 0.3967505412385115
0.4375 0.35914074793033657
0.4525 0.35712754006566466
0.3775 0.5047464024249229
0.385 0.21623399046217145
0.38 0.28208281453180195
0.345 0.37451895725010986
0.42 0.3582825130462225
0.455 0.6492775196940804
0.395 0.31324491826724005
0.42 0.7285799505724118
0.3025 0.7920411441270714
0.4 0.441369965447755
0.46 0.18366512022427245
0.45 0.7867969100716354
0.35 0.7052705850734695
0.2875 0.21598199012581848
0.2875 0.5478579354908641
0.36 0.7162123903617632
0.4575 0.2920162191444272
0.445 0.554096003411537
0.4425 0.3058320893237384
0.41 0.718850579002912
0.35 0.4688196071433607
0.39 0.7166989960461513
0.43 0.5360200921153384
0.4625 0.4961928882240376
0.4825 0.42583662159435376
0.48 0.36987366315279213
0.4825 0.5377535211302954
0.365 0.5083793435057135
0.2 0.46823119186916906
0.21 0.5095366561403081
0.2725 0.529477243488705
0.225 0.3208253166053435
0.3975 0.27020933379735146
0.4525 0.7311226559254765
0.21 0.27096634221902693
0.175 0.5786583308847665
0.3825 0.24722418473868557
0.405 0.46892254048841453
0.3675 0.4090187684975134
0.3675 0.5546068194405309
0.4 0.9469955270017807
0.345 0.7736891935166752
0.1775 0.5357233589796294
0.18 0.6399488063238201
0.19 0.2577815349985344
0.185 0.4800258119649483
0.155 0.3295083823617335
0.325 0.1457950764590043
0.4375 0.4904516204623081
0.4875 0.48799054992407
0.465 0.0951476711621766
0.4075 0.47217077200007146
0.435 0.6636637958237017
0.465 0.42080238080086285
0.41 0.41363846399364473
0.415 0.385850706226007
0.495 1.0296796779698272
0.455 0.10581883863342911
0.2775 0.6290407000148488
0.6 0.7371279812265212
0.58 0.4873434657236877
0.5375 0.3450769245693861
0.5125 0.7613869187301097
0.5125 0.6073182696672034
0.52 0.13514911035448457
0.5475 0.3132094928265696
0.58 0.5932349020155777
0.625 0.42050699074987397
0.7 0.4217781822476058
0.705 0.5260173183358632
0.7025 0.26791698505276607
0.7075 0.5244972883615378
0.7275 0.4722608409425901
0.74 0.46227026467040466
0.76 0.3558716469255527
0.77 0.7860092180834903
0.7625 0.2661247082180199
0.7475 0.4969056298547242
0.73 0.523394808257572
0.6925 0.7018585326227882
0.73 0.5177402660172022
0.7275 0.7241763261201556
0.2825 0.5598743473144753
0.68 0.8283441999814679
0.61 0.598829474020253
0.62 0.41167891048496363
0.665 0.5341915975035229
0.715 0.45186383520688367
0.74 0.7320733526698663
0.7425 0.473233294860627
0.7525 0.317363466640271
0.7675 0.8934824951896663
0.775 0.8084233385362014
0.7675 0.13775811096853502
0.78 0.6913582858324053
0.7925 1.0644221816331476
0.7575 0.4615430811043751
0.74 0.5978743089405412
0.7075 0.16130869550059435
0.6525 0.7366542871024351
0.615 0.744420723828097
0.635 0.1439070294383813
0.6425 0.5815598938638021
0.6725 0.7772581460053818
0.7125 0.6841402641496698
0.735 0.06321538979465297
0.76 0.6609047517651557
0.785 0.585250741995184
0.8 0.7291380402659234
0.8175 0.7604274839067628
0.83 0.9626857586661829
0.8475 0.4468477942904071
0.865 0.638043841961599
0.8825 0.30848262131790505
0.875 0.51202299221497
0.885 0.532061483625679
0.8925 0.6000447665263845
0.89 0.5774406609695312
0.84 0.5763884311544825
0.895 0.5732219614078665
0.88 0.1381047885241134
0.8625 0.8603534854614892
0.8225 0.4184510761732765
0.8125 0.3311644142018656
0.8325 0.6714513526751507
0.875 0.32449372977277396
0.8825 0.2600130877340844
0.8775 0.4739170202399259
0.875 0.5532540794333944
0.8775 0.26178695263963775
0.8675 0.421626969986417
0.8375 0.29272594251181383
0.8075 0.6702561169241559
0.725 0.5574548116937893
0.6825 0.2771105945170969
0.6325 0.24643892766416994
0.5725 0.24372268842303202
0.54 0.8193849279239516
0.5575 0.4877970930813268
0.5875 0.7500960696120865
0.6125 0.40439129600309875
0.6375 0.18940003371685304
0.655 0.7334708775300753
0.68 0.5162879786362946
0.73 0.3757127418822541
0.7575 0.5022742194275743
0.7575 0.42243850677492084
0.7375 0.46417125350776794
0.7275 0.4440023720335244
0.73 0.4093662839371439
0.74 0.5589348891427427
0.745 0.5084848039944901
0.75 0.3153258498935588
0.7475 0.5849667240633203
0.75 0.7152265794556656
0.7525 0.12176115704766499
0.7575 0.6485589324092564
0.755 0.5409664628293377
0.1525 1.0581107373066785
0.815 0.014658874547134215
0.77 0.7496317796432208
0.7425 0.6797815026630041
0.72 0.3135225452282464
0.6575 0.6070740454750214
0.59 0.465602505791212
0.56 0.5495111316406034
0.55 0.3930140943468691
0.54 0.6200984816735408
0.5325 0.33805508852352506
0.58 0.5682215713147731
0.6225 0.40952778714385935
0.65 0.7132790478786195
0.665 0.5781067736632111
0.665 0.5065240163040402
0.655 0.6321975335726988
0.66 -0.0029846158611124274
0.6825 0.43261377371003273
0.6925 0.4933221921028426
0.6825 0.5835432467436457
0.6325 0.5150583294915917
0.665 0.775475811629234
0.6675 0.5520490073963353
0.66 0.508982055298156
0.6425 0.7401057701797216
0.6125 0.4100903456903061
0.62 0.20428970151319237
0.7175 0.6401892855267419
0.75 0.4832114731607473
0.765 0.7189263508106049
0.745 0.6930587069808929
0.6975 0.5673582839067849
0.6775 0.4266700375751633
0.6825 0.6606758750439076
0.6825 0.47831338863624706
0.695 0.5927328509340045
0.7075 0.5037002781781366
0.7075 0.5255941383690733
0.71 0.6117650645800068
0.71 0.6307858306629498
0.7175 0.677280805428218
0.75 0.1471604543936086
0.7875 0.32195845057611605
0.8475 0.4511130111619175
0.875 0.5479334812674271
0.8925 0.2929981255873576
0.8875 0.5258234718418815
0.8675 0.3086898234347464
0.845 0.7048709848613244
0.83 0.6797803610879154
0.855 0.4531817721546486
0.86 0.6300159989786949
0.8575 0.39692220981593596
0.95 0.8076407514934167
0.9525 0.6635047102754624
0.9575 0.7132341344553514
0.975 0.5450673407940696
1.0 0.2021083452536998
1.0 0.4764720066292878
0.9975 0.9104944093813633
0.9875 0.6803417454031475
0.9775 0.6374486858805565
0.9525 0.3961775326390884
0.9 0.39571645891735907
0.86 0.4752432051453954
0.83 0.48686609989005103
0.8075 0.3175987287444407
0.7875 0.4413834872162723
0.775 0.5862525560184428
0.765 0.28010441276552867
0.7375 0.054629475844722
0.71 0.6168073848198021
0.685 0.328613704508399
0.6975 0.8778221380175051
0.705 0.5338120917142375
0.7075 0.2532168152476001
0.705 0.5256916551948595
0.7 0.594455020866343
0.68 0.695603978798957
0.67 0.5987507405800075
0.665 0.8293480701344025
0.64 0.4798988508912635
0.635 0.10666935642906189
0.61 0.4528853604306688
0.5875 -0.19444513804585395
0.5825 0.33913479014077996
0.5975 0.6119288834515262
0.62 0.7270126099430863
0.625 0.7091214634717025
0.625 0.42810468777107763
0.6275 0.3798111803984718
0.625 0.4419274520992514
0.6225 0.508024376805375
0.6175 0.5008991460250866
0.61 0.7683060281933456
0.5975 0.6988541947450255
0.59 0.3363592626527248
0.575 0.5750920155222081
0.5675 0.4870846163648961
0.5525 0.4331478165690437
0.5375 0.4948625872536479
0.5225 0.7054447851590719
0.515 0.4247170787915295
0.5075 0.10419020954686853
0.5025 0.22973638050873763
0.5 0.24741521154484705
0.5 0.3198254599459177
0.5 0.2263250500073501
0.5 0.31903897734730285
0.5 0.6326865126953716
0.5 0.4346686339693364
0.5 0.58741318963756
0.5 0.4403184573575347
0.5 0.7344694681582968
0.5 0.4659596159014087
0.5 0.3831247075890609
0.5 0.5632006309264274
0.5 0.5614520957190223
0.5 0.7216876733131812
0.5 0.2914677103705685
0.5 0.8703166046914381
0.5 0.5290339179899766
0.5 0.13867141000812477
0.5 0.5550818729756487
0.5 0.5569740806549935
0.5 0.3364175985230516
0.5 0.6081204118578891
0.5 0.6063120562594293
0.5 0.5841207369864347
0.5 0.4744025062114085
0.5 0.2652559558548845
0.5 0.3096600856472429
0.5 0.6735987870674796
0.5 0.6190389448218445
0.5 0.7751339652023487
0.5 0.387319107657199
0.5 0.5548003262604161
0.5 0.40789605922707556
0.5 0.5217039597392993
0.5 0.37989689464219517
0.5 0.20884484411384352
0.5 0.3749495336130517
0.5 0.047977840935167826
0.5 0.21539501120238796
0.5 0.482024280578131
0.5 0.6027271070900063
0.5 0.7582856583835749
0.5 0.35102697182895515
0.5 0.5767167925446196
0.5 0.623403475301086
0.5 0.7211100148193281
0.5 0.34083034805482715
0.5 0.7811398173256281
0.5 0.35957563439913226
0.5 0.5004815754820316
0.5 0.4859000107290862
0.5 0.7057449820975548
0.515 0.6255065089224909
0.5725 0.2935475217407326
0.6425 0.3958934064896049
0.6975 0.7174447744663284
0.74 0.4147339418243877
0.7675 0.4376974050891399
0.7725 0.5702252711938128
0.8275 0.3586641557984981
0.92 0.2365677255965677
0.9825 0.5932351451734598
0.9875 0.48074879414005145
0.9975 0.3003975949665139
1.0 0.3336705454592025
0.98 0.36237705787624813
0.98 0.34553909300710905
0.725 0.735114911490039
0.7475 0.5743901894549972
0.795 0.4948149201728007
0.7975 0.5543696518080989
0.7525 0.43471326095726187
0.715 0.500689588744717
0.7075 0.3136852685989564
0.68 0.4936222322726524
0.6275 0.3294916991677013
0.6225 0.6386725861290643
0.6225 0.5343413464298127
0.5975 0.7132620952303912
0.595 0.4427473172128192
0.5675 0.6328165028758888
0.5225 0.4868600256961572
0.5 0.432898716414953
0.5025 0.6276111947035665
