train_loss	val_loss
1.8595571853551733	0.14215838328885883
0.15844594078287544	0.11833366837549804
0.12696612534762972	0.11802535678181693
0.1164962641816517	0.10846197426411965
0.11484260376461494	0.10735335221914487
0.11082561290615879	0.10885933197083132
0.11103558197027266	0.1074880507087039
0.10907364713568841	0.1021708567101636
0.10872845439243355	0.1000099219497862
0.10783114688050362	0.1015934387796393
0.10487177392024082	0.09897871763442535
0.1089486467953931	0.09870304308854902
0.10597839252232734	0.09947237883030069
0.1043517449592137	0.09873013196054649
0.10306585841513297	0.09950237444999434
0.10241420558603329	0.09967200987249891
0.1003837171420997	0.09612514294475039
0.10266709063322313	0.09596907781477658
0.1002241354707381	0.09495307530662353
0.09993019446477644	0.09446346550901359
0.0980259280233202	0.09467634010909132
0.09737638877396056	0.09418670104300121
0.09691228614570445	0.09141637050659857
0.09571223423523391	0.09056340211369909
0.09490751542554522	0.09045168397675422
0.09336272704813302	0.08938855067406117
0.09344567009756038	0.08956214952691693
0.09131559875937556	0.0872708583407313
0.08753526743227373	0.08535928457882545
0.09116967236841506	0.08613560703870292
0.08467360204063121	0.08318978107049829
0.08819154130835687	0.08237395983340212
0.08291711279068813	0.08087239518900897
0.08493829659497247	0.07912767462641279
0.08088866731812877	0.08623406801639688
0.0848301566859505	0.07720639331504192
0.0760804915871462	0.07512812383728236
0.08116890670145917	0.07335476855808329
0.07713992988258576	0.07151385628824293
0.0717481039133203	0.07487263116184796
0.07762268820450782	0.06893373992166416
0.0719307275035734	0.06714977268303667
0.07090854811013082	0.067029619699698
0.06822349936998748	0.06824324239405145
0.06306008220309198	0.061922033627827965
0.06464318402351872	0.06161804167652427
0.0680345209584099	0.058319865798467416
0.06423640429012237	0.056206113592115144
0.06064040609597677	0.054478020357937085
0.057749859724313984	0.053050644486864036
0.05478315009594734	0.050940520040157054
0.054224704713764414	0.04900174160891233
0.05654707019848208	0.04674846508374838
0.0476986660019795	0.04479929673662438
0.05278301266117643	0.04335875378637299
0.045175353413627994	0.04125473211371453
1548.5110352743882	15261311.681658879
355.6638661541087	56.7234537270953
2.7986121204591567	2.7221004927176926
0.7715953196756651	1.2022264324987417
0.37005440062009815	1.627361908253294
0.2755978930449428	1.3351057781098046
0.25033537928135163	0.8655373332934959
0.21460039016445026	0.6890638793740317
0.1755054051488662	0.5742815709977507
0.1682939989432212	0.5346225454382064
0.14167937077279996	0.43258960997668383
0.13843894745663662	0.44745785898508683
0.12966723360361593	0.3723268015455234
0.12209898730320327	0.3689755123584441
0.12586235592899153	0.32816809977512124
0.11792463468344055	0.30891677015388497
0.12093070197489954	0.292907149969046
0.11875513166406552	0.27844759107007416
0.12320036793439351	0.22838041973169718
0.11681267662394432	0.2381755464312815
0.12210230672402939	0.19707759690247592
0.11629393754466888	0.1814559759148556
0.11635475521402776	0.21973770926488895
0.11426126083589506	0.18149768570409014
0.11143707686985513	0.19940924572517568
0.11752039286484595	0.16320904467336114
0.11136035400052224	0.1592347765358809
0.11820387115089181	0.13769330509076608
0.11351544853290821	0.16056041679464025
0.11297163213079942	0.1384833313037302
0.10880319719942906	0.1401489215708596
0.11399016625925633	0.1297550304934986
0.10693469100421475	0.12621553413964506
0.11350721282253558	0.10763935477841309
0.10738431166622009	0.10918923328134501
0.11053301317076529	0.10597508983262974
0.10688207910141063	0.10496932853048092
0.11132952508426482	0.1049330394680255
0.10554359086526433	0.10301203542966338
0.10866422990973958	0.10221448647456005
0.1061593020333334	0.10208736011915118
0.1023792978391208	0.1014016717672348
0.10854901399888044	0.10003604062156886
0.10311421130088005	0.09812914786680466
