real_values predictions
0.71 0.49500415
0.6775 0.49500415
0.565 0.49500415
0.5425 0.49500415
0.5925 0.49500415
0.5925 0.49500415
0.5825 0.49500415
0.5775 0.49500415
0.5775 0.49500415
0.5825 0.49500415
0.565 0.49500415
0.545 0.49500415
0.55 0.49500415
0.5275 0.49500415
0.5025 0.49500415
0.5025 0.49500415
0.5025 0.49500415
0.5025 0.49500415
0.5175 0.49500415
0.53 0.49500415
0.505 0.49500415
0.5 0.49500415
0.5 0.49500415
0.51 0.49500415
0.54 0.49500415
0.5725 0.49500415
0.5775 0.49500415
0.5725 0.49500415
0.575 0.49500415
0.5775 0.49500415
0.5825 0.49500415
0.605 0.49500415
0.615 0.49500415
0.605 0.49500415
0.595 0.49500415
0.6 0.49500415
0.5925 0.49500415
0.59 0.49500415
0.5925 0.49500415
0.6 0.49500415
0.5675 0.49500415
0.5475 0.49500415
0.54 0.49500415
0.5325 0.49500415
0.5275 0.49500415
0.5425 0.49500415
0.54 0.49500415
0.535 0.49500415
0.5325 0.49500415
0.5225 0.49500415
0.5175 0.49500415
0.5075 0.49500415
0.5025 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5025 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5075 0.49500415
0.515 0.49500415
0.515 0.49500415
0.515 0.49500415
0.515 0.49500415
0.5 0.49500415
0.495 0.49500415
0.48 0.49500415
0.495 0.49500415
0.535 0.49500415
0.57 0.49500415
0.5925 0.49500415
0.6125 0.49500415
0.62 0.49500415
0.61 0.49500415
0.6 0.49500415
0.6 0.49500415
0.595 0.49500415
0.5975 0.49500415
0.6025 0.49500415
0.5925 0.49500415
0.575 0.49500415
0.555 0.49500415
0.545 0.49500415
0.5275 0.49500415
0.5125 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.505 0.49500415
0.505 0.49500415
0.4975 0.49500415
0.49 0.49500415
0.4875 0.49500415
0.485 0.49500415
0.48 0.49500415
0.485 0.49500415
0.5025 0.49500415
0.5175 0.49500415
0.5225 0.49500415
0.52 0.49500415
0.5125 0.49500415
0.5075 0.49500415
0.5075 0.49500415
0.505 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.995 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.495 0.49500415
0.495 0.49500415
0.4925 0.49500415
0.4925 0.49500415
0.49 0.49500415
0.485 0.49500415
0.4825 0.49500415
0.4825 0.49500415
0.48 0.49500415
0.485 0.49500415
0.485 0.49500415
0.48 0.49500415
0.48 0.49500415
0.475 0.49500415
0.4725 0.49500415
0.4725 0.49500415
0.4725 0.49500415
0.475 0.49500415
0.4775 0.49500415
0.4825 0.49500415
0.485 0.49500415
0.4875 0.49500415
0.49 0.49500415
0.4925 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5025 0.49500415
0.5 0.49500415
0.505 0.49500415
0.5225 0.49500415
0.535 0.49500415
0.5325 0.49500415
0.535 0.49500415
0.525 0.49500415
0.51 0.49500415
0.5 0.49500415
0.495 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.5325 0.49500415
0.49 0.49500415
0.475 0.49500415
0.47 0.49500415
0.4825 0.49500415
0.5125 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5025 0.49500415
0.48 0.49500415
0.45 0.49500415
0.4375 0.49500415
0.375 0.49500415
0.345 0.49500415
0.3725 0.49500415
0.375 0.49500415
0.3775 0.49500415
0.39 0.49500415
0.3875 0.49500415
0.38 0.49500415
0.3875 0.49500415
0.4075 0.49500415
0.4125 0.49500415
0.41 0.49500415
0.445 0.49500415
0.46 0.49500415
0.5575 0.49500415
0.65 0.49500415
0.3225 0.49500415
0.3175 0.49500415
0.3275 0.49500415
0.35 0.49500415
0.365 0.49500415
0.3825 0.49500415
0.3975 0.49500415
0.405 0.49500415
0.4175 0.49500415
0.4325 0.49500415
0.4225 0.49500415
0.4 0.49500415
0.3725 0.49500415
0.4375 0.49500415
0.4925 0.49500415
0.5025 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.525 0.49500415
0.5175 0.49500415
0.52 0.49500415
0.4275 0.49500415
0.5125 0.49500415
0.51 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5875 0.49500415
0.6575 0.49500415
0.6975 0.49500415
0.7125 0.49500415
0.6725 0.49500415
0.5575 0.49500415
0.505 0.49500415
0.4925 0.49500415
0.495 0.49500415
0.55 0.49500415
0.5225 0.49500415
0.495 0.49500415
0.4775 0.49500415
0.4525 0.49500415
0.4475 0.49500415
0.42 0.49500415
0.42 0.49500415
0.4475 0.49500415
0.515 0.49500415
0.41 0.49500415
0.36 0.49500415
0.235 0.49500415
0.165 0.49500415
0.1525 0.49500415
0.455 0.49500415
0.3275 0.49500415
0.265 0.49500415
0.265 0.49500415
0.255 0.49500415
0.2175 0.49500415
0.22 0.49500415
0.235 0.49500415
0.26 0.49500415
0.305 0.49500415
0.4175 0.49500415
0.4825 0.49500415
0.5 0.49500415
0.5025 0.49500415
0.435 0.49500415
0.4225 0.49500415
0.4475 0.49500415
0.5025 0.49500415
0.4975 0.49500415
0.49 0.49500415
0.49 0.49500415
0.49 0.49500415
0.4925 0.49500415
0.5 0.49500415
0.505 0.49500415
0.525 0.49500415
0.52 0.49500415
0.3725 0.49500415
0.33 0.49500415
0.2925 0.49500415
0.2675 0.49500415
0.325 0.49500415
0.305 0.49500415
0.41 0.49500415
0.4375 0.49500415
0.4675 0.49500415
0.45 0.49500415
0.3375 0.49500415
0.3 0.49500415
0.3375 0.49500415
0.505 0.49500415
0.5075 0.49500415
0.46 0.49500415
0.43 0.49500415
0.3975 0.49500415
0.395 0.49500415
0.5675 0.49500415
0.425 0.49500415
0.585 0.49500415
0.625 0.49500415
0.655 0.49500415
0.82 0.49500415
0.9 0.49500415
0.9225 0.49500415
0.9075 0.49500415
0.8875 0.49500415
0.76 0.49500415
0.4675 0.49500415
0.4525 0.49500415
0.45 0.49500415
0.4475 0.49500415
0.45 0.49500415
0.47 0.49500415
0.4775 0.49500415
0.4925 0.49500415
0.4275 0.49500415
0.28 0.49500415
0.2025 0.49500415
0.22 0.49500415
0.24 0.49500415
0.25 0.49500415
0.315 0.49500415
0.315 0.49500415
0.105 0.49500415
0.055 0.49500415
0.0725 0.49500415
0.0475 0.49500415
0.125 0.49500415
0.315 0.49500415
0.4475 0.49500415
0.35 0.49500415
0.175 0.49500415
0.0925 0.49500415
0.0375 0.49500415
0.05 0.49500415
0.06 0.49500415
0.4 0.49500415
0.4375 0.49500415
0.49 0.49500415
0.5 0.49500415
0.1925 0.49500415
0.09 0.49500415
0.0275 0.49500415
0.0 0.49500415
-0.0025 0.49500415
0.0325 0.49500415
-0.015 0.49500415
0.75 0.49500415
0.775 0.49500415
0.885 0.49500415
0.0425 0.49500415
0.04 0.49500415
0.955 0.49500415
0.8975 0.49500415
0.1225 0.49500415
0.2275 0.49500415
0.4425 0.49500415
0.4825 0.49500415
0.335 0.49500415
0.1775 0.49500415
0.0825 0.49500415
0.08 0.49500415
0.61 0.49500415
0.565 0.49500415
0.6075 0.49500415
0.475 0.49500415
0.365 0.49500415
0.2525 0.49500415
0.1225 0.49500415
0.035 0.49500415
0.01 0.49500415
-0.0075 0.49500415
-0.0175 0.49500415
0.795 0.49500415
0.7 0.49500415
0.55 0.49500415
0.6675 0.49500415
0.68 0.49500415
0.6175 0.49500415
0.7375 0.49500415
0.7125 0.49500415
0.635 0.49500415
0.5825 0.49500415
0.5825 0.49500415
0.3775 0.49500415
0.455 0.49500415
0.4575 0.49500415
0.4725 0.49500415
0.4825 0.49500415
0.485 0.49500415
0.8175 0.49500415
0.83 0.49500415
0.7525 0.49500415
0.36 0.49500415
0.3075 0.49500415
0.8325 0.49500415
0.63 0.49500415
0.99 0.49500415
0.5075 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5875 0.49500415
0.6175 0.49500415
0.695 0.49500415
0.655 0.49500415
0.675 0.49500415
0.7375 0.49500415
0.7475 0.49500415
0.725 0.49500415
0.6625 0.49500415
0.5875 0.49500415
0.5925 0.49500415
0.6125 0.49500415
0.6075 0.49500415
0.6325 0.49500415
0.65 0.49500415
0.6375 0.49500415
0.6525 0.49500415
0.6775 0.49500415
0.63 0.49500415
0.515 0.49500415
0.5425 0.49500415
0.5475 0.49500415
0.515 0.49500415
0.52 0.49500415
0.5525 0.49500415
0.565 0.49500415
0.5425 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.6825 0.49500415
0.3675 0.49500415
0.4275 0.49500415
0.35 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5425 0.49500415
0.8075 0.49500415
0.7675 0.49500415
0.5 0.49500415
0.5 0.49500415
0.625 0.49500415
0.7 0.49500415
0.53 0.49500415
0.61 0.49500415
0.6775 0.49500415
0.86 0.49500415
0.8675 0.49500415
0.5 0.49500415
0.5 0.49500415
0.6175 0.49500415
0.0 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.76 0.49500415
-0.15 0.49500415
1.0575 0.49500415
1.0225 0.49500415
0.98 0.49500415
0.95 0.49500415
0.9325 0.49500415
0.8925 0.49500415
-0.01 0.49500415
0.065 0.49500415
0.4425 0.49500415
0.485 0.49500415
0.485 0.49500415
0.4875 0.49500415
0.4925 0.49500415
0.5225 0.49500415
0.4925 0.49500415
0.49 0.49500415
0.485 0.49500415
0.4775 0.49500415
0.4675 0.49500415
0.4575 0.49500415
0.45 0.49500415
0.4225 0.49500415
0.2825 0.49500415
0.2025 0.49500415
0.4275 0.49500415
0.4775 0.49500415
0.4925 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5075 0.49500415
0.5275 0.49500415
0.5275 0.49500415
0.53 0.49500415
0.535 0.49500415
0.5375 0.49500415
0.555 0.49500415
0.5625 0.49500415
0.5125 0.49500415
0.5125 0.49500415
0.5175 0.49500415
0.5325 0.49500415
0.4975 0.49500415
0.5275 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.5025 0.49500415
0.43 0.49500415
0.355 0.49500415
0.4525 0.49500415
0.52 0.49500415
0.5 0.49500415
0.4725 0.49500415
2.7875 0.49500415
0.46 0.49500415
0.465 0.49500415
0.5475 0.49500415
0.495 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4725 0.49500415
0.4975 0.49500415
0.495 0.49500415
0.4675 0.49500415
0.4725 0.49500415
0.4825 0.49500415
0.4875 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4725 0.49500415
0.5075 0.49500415
0.525 0.49500415
0.5075 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.495 0.49500415
0.4825 0.49500415
0.47 0.49500415
0.3925 0.49500415
0.545 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4925 0.49500415
0.495 0.49500415
0.5 0.49500415
0.2875 0.49500415
0.265 0.49500415
0.2275 0.49500415
0.25 0.49500415
0.36 0.49500415
0.46 0.49500415
0.505 0.49500415
0.515 0.49500415
0.4 0.49500415
0.54 0.49500415
0.445 0.49500415
0.5825 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5575 0.49500415
0.5 0.49500415
0.58 0.49500415
0.5 0.49500415
0.505 0.49500415
0.5025 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4725 0.49500415
0.4975 0.49500415
0.4425 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4575 0.49500415
0.4975 0.49500415
0.49 0.49500415
0.3925 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.495 0.49500415
0.395 0.49500415
0.2975 0.49500415
0.4975 0.49500415
0.38 0.49500415
0.4975 0.49500415
0.49 0.49500415
0.43 0.49500415
0.4475 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4575 0.49500415
0.48 0.49500415
0.535 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5 0.49500415
0.505 0.49500415
0.535 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5175 0.49500415
0.515 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.455 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.395 0.49500415
0.445 0.49500415
0.475 0.49500415
0.485 0.49500415
0.4925 0.49500415
0.46 0.49500415
0.405 0.49500415
0.395 0.49500415
0.4 0.49500415
0.405 0.49500415
0.41 0.49500415
0.415 0.49500415
0.43 0.49500415
0.44 0.49500415
0.4125 0.49500415
0.35 0.49500415
0.3825 0.49500415
0.3825 0.49500415
0.3875 0.49500415
0.3925 0.49500415
0.395 0.49500415
0.4725 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.505 0.49500415
0.4975 0.49500415
0.4925 0.49500415
0.4875 0.49500415
0.4825 0.49500415
0.46 0.49500415
0.5075 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.2025 0.49500415
0.5 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4925 0.49500415
0.4975 0.49500415
0.48 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4775 0.49500415
0.485 0.49500415
0.46 0.49500415
0.495 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.5 0.49500415
0.5 0.49500415
0.495 0.49500415
0.49 0.49500415
0.4875 0.49500415
0.4825 0.49500415
0.45 0.49500415
0.4775 0.49500415
0.4975 0.49500415
0.505 0.49500415
0.52 0.49500415
0.465 0.49500415
0.4625 0.49500415
0.4675 0.49500415
0.47 0.49500415
0.475 0.49500415
0.4775 0.49500415
0.4925 0.49500415
0.49 0.49500415
0.4825 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.49 0.49500415
0.485 0.49500415
0.4825 0.49500415
0.4825 0.49500415
0.4825 0.49500415
0.4825 0.49500415
0.485 0.49500415
0.4875 0.49500415
0.4925 0.49500415
0.4975 0.49500415
0.5625 0.49500415
0.54 0.49500415
0.5975 0.49500415
0.52 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.5 0.49500415
0.4 0.49500415
0.3475 0.49500415
0.3375 0.49500415
0.375 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.4975 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.4925 0.49500415
0.645 0.49500415
0.67 0.49500415
0.6025 0.49500415
0.4925 0.49500415
0.4925 0.49500415
0.4925 0.49500415
0.4925 0.49500415
0.4875 0.49500415
0.485 0.49500415
0.4875 0.49500415
0.4925 0.49500415
0.49 0.49500415
0.4875 0.49500415
0.49 0.49500415
0.4875 0.49500415
0.4875 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.495 0.49500415
0.49 0.49500415
0.5 0.412130578108225
0.5 0.4369551591245833
0.5 0.3650035016379838
0.5 0.6773487851564264
0.5 0.4998390645291938
0.5 0.53929895782278
0.5 0.4608142260467351
0.5 0.4462129704088764
0.5 0.40968341595245206
0.5 0.2274337643361053
0.5 0.4127139546306847
0.5 0.48092655192687395
0.5 0.46629855441602475
0.4975 0.2989516180007432
0.355 0.4276034023839502
0.5 0.5331355875663423
0.49 0.6538489729827432
0.49 0.6762611884876912
0.48 0.5980990953776235
0.49 0.6054299909134725
0.52 0.7219350718932591
0.5125 0.6248210698545382
0.4825 0.4760218591021332
0.4675 0.46698572390345244
0.4725 0.4369704175433744
0.48 0.4481341878419088
0.485 0.35854943166751635
0.56 0.44751834268655805
0.5475 0.4622120664437541
0.5425 0.585892267814882
0.5475 0.8096309070646374
0.5475 0.47993038398861576
0.55 0.45549719311297043
0.555 0.5393506134283023
0.535 0.33989858471902257
0.5375 0.20855568281656223
0.54 0.6809051402198565
0.54 0.48452213774817365
0.51 0.33554996268418247
0.5 0.5086660935360099
0.5 0.5190999696226836
0.4975 0.7221653868341998
0.4975 0.6436347229291897
0.495 0.62318967155512
0.4925 0.7292676909153106
0.4925 0.3924370116307673
0.4975 0.4910762311731261
0.495 0.4871204473313774
0.4975 0.3380576528226295
0.485 0.5423573583420183
0.485 0.36373104793849004
0.48 0.6409678738446937
0.4925 0.355772937783726
0.495 0.5671681318131357
0.5025 0.49260105996009124
0.5325 0.6246602386591961
0.55 0.43902503534035636
0.5525 0.4275075495330969
0.5675 0.4904244926605082
0.58 0.6684762581038293
0.59 0.6148052428641394
0.55 0.4423973513900403
0.525 0.6093992313385705
0.5075 0.34026755524074914
0.5075 0.4539762701168113
0.5025 0.590456394604531
0.5025 0.48562660998697577
0.5 0.5073802704061561
0.4975 0.3264561574428752
0.5 0.36591357259912694
0.5 0.30596334728737967
0.5 0.6222172177583668
0.5 0.6844784050525307
0.4975 0.4001259326834184
0.4925 0.5564181853141528
0.505 0.5519872301107395
0.5175 0.33423759630328775
0.5225 0.33891060380697713
0.4825 0.4817606398191605
0.3775 0.5416312880037191
0.3725 0.4791099527833717
0.43 0.3108686876321496
0.4525 0.40616199013771587
0.4525 0.627290418971215
0.475 0.8258269395919084
0.4875 0.6520463209384897
0.495 0.6037620000170905
0.5 0.5917377612658345
0.5 0.38069676429765753
0.5 0.7053174893015841
0.5 0.674699373847127
0.5 0.3962693802959215
0.5 0.2425357998568649
0.5 0.5159857801917919
0.5 0.6091194931344555
0.5 0.4629118693074648
0.5 0.5462581824316861
0.5 0.5653706138660374
0.5 0.43814029102101787
0.5 0.2780928857073236
0.5 0.6841092247562383
0.5 0.5358353317429372
0.5 0.646623771800515
0.5 0.4993186076751348
