real_values predictions
0.3425 0.3283464900181349
0.36 0.47572533936397843
0.385 0.19822917053606204
0.4125 0.5499819171791543
0.4375 0.3299949113332688
0.4775 0.21042794846258905
0.4875 0.2272415324946062
0.39 0.3135992852784233
0.32 0.5978137888124377
0.2175 0.2478950073360283
0.165 0.36757165201166647
0.1925 0.3883110111896986
0.2075 0.5094203793549145
0.2225 0.21320300232717418
0.2475 0.6082366948211125
0.2575 0.26125133641628795
0.24 0.3691396522446068
0.26 0.13180869600595713
0.315 0.5143895788833944
0.3625 0.5644236684543227
0.405 0.14402729734439534
0.4225 0.23447619445587667
0.4625 0.41301098620692306
0.4925 0.2118972645974742
0.5 0.5151991335314172
0.5 0.2812613340064315
0.5 0.35625881043185736
0.5 0.3096103961716461
0.4975 0.3828344978512129
0.485 0.20629645470918662
0.48 0.2625712811950372
0.485 0.2901940128770175
0.4775 0.41359848187703796
0.49 0.4156276937258579
0.49 0.3114638932643401
0.4825 0.4226737374562112
0.465 0.36384066321296965
0.4275 0.4481626410519405
0.39 0.3128890741474808
0.335 0.34662541794922924
0.285 0.21817555929276625
0.2425 0.3956683073139305
0.22 0.33557671622308266
0.175 0.4297537603946726
0.1125 0.4278550000695012
0.0575 0.49268260836592637
0.04 0.3524199182504187
0.0475 0.35360315749472465
0.07 0.6138621280195297
0.0725 0.35165330322955857
0.0925 0.17822409689816704
0.1225 0.2325699437796003
0.165 0.38901749831564403
0.195 0.32011116277519674
0.215 0.5590383328632617
0.2175 0.20306605223104673
0.2275 0.44055505335587813
0.2475 0.27676564962545314
0.26 0.43080969508389827
0.26 0.3734496562245576
0.24 0.27111812834553245
0.2325 0.21928461892602455
0.255 0.3425265737955453
0.2525 0.35014074185208877
0.2675 0.33013045220849824
0.3025 0.5452712974945719
0.315 0.6074654222582094
0.335 0.33820264422602137
0.335 0.35647493172203915
0.325 0.3830374425234004
0.3 0.4293167211469517
0.2775 0.2876524918675993
0.255 0.6100166564272322
0.255 0.2875359044046003
0.2775 0.24495411366568653
0.2975 0.6024833838748259
0.3075 0.3148321160899141
0.3275 0.3947453814358418
0.3575 0.19300675858757946
0.3875 0.5705826143975634
0.395 0.3858350650781859
0.4 0.3489086015004614
0.425 0.6609357830126156
0.4525 0.580677323567097
0.4725 0.38233310701376805
0.4875 0.37314209400223036
0.495 0.4849069204479708
0.5 0.397155287569481
0.5 0.3739195861109247
0.5 0.2861234843774256
0.5 0.3383485422585989
0.5 0.2944820294987358
0.5 0.4499530462895918
0.5 0.3602258997295159
0.5 0.4061335688676161
0.5 0.38484840750513133
0.5 0.6365724781518626
0.5 0.6674915254051248
0.5 0.41373306204758376
0.5 0.7727560402440471
0.5 0.5451234046572623
0.4975 0.6028801353664011
0.4975 0.2147089635206034
0.4975 0.2216317836916341
0.495 0.24553276626828766
0.495 0.42910083958060824
0.4925 0.3694141546958895
0.4925 0.39801373444644034
0.49 0.6104297577626011
0.4875 0.3649731629343242
0.485 0.34301717248991614
0.4875 0.6583198590238009
0.4875 0.6333312317188634
0.49 0.4433902780041939
0.49 0.33341581802053366
0.4875 0.3822132025036302
0.485 0.28071101983575597
0.48 0.38732755345317327
0.4725 0.4408895893087825
0.4675 0.2441480229461327
0.46 0.29517790008258615
0.4525 0.339030811781256
0.4425 0.3241775198158472
0.4375 0.5235482663577482
0.4325 -0.002688004365941743
0.4275 0.3576269204734951
0.4175 0.524370776596158
0.4 0.2575142845850512
0.385 0.5308445096993756
0.3725 0.48940212369760516
0.3625 0.5454793489648945
0.35 0.36539101967546206
0.345 0.5040156719846232
0.3075 0.4848215924311681
0.275 0.3533830636423583
0.26 0.49881011463334235
0.2625 0.3627348796945491
0.2975 0.20632641970293786
0.3725 0.1834412237179607
0.43 0.4905104467593622
0.435 0.25385539849176025
0.4325 0.30269477352965146
0.43 0.40245858679154406
0.46 0.3561532438695786
0.4975 0.29906329379334107
0.5 0.5133961452327316
0.5 0.4574240636707907
0.5 0.4214292248865054
0.5 0.5195641495979479
0.5 0.31664050448646014
0.5 0.48219374583746144
0.5 0.6137174894513873
0.5 0.3346276292145489
0.5 0.6017872722005186
0.5 0.37841109767222825
0.5 0.4076675076271198
0.5 0.6757554083731439
0.5 0.4220583338429921
0.5 0.2479309891100176
0.5 0.3116504128106796
0.5 0.29275820419185944
0.5 0.44242132120076516
0.5 0.2814752126246708
0.4975 0.13097950282934334
0.495 0.6160167434288585
0.4825 0.406934181917416
0.4825 0.43756752063532306
0.4875 0.5346770116844104
0.4975 0.37700466491407575
0.4975 0.41820024083876134
0.4975 0.27366985006890115
0.495 0.21904468487007395
0.49 0.28907434375424745
0.485 0.3477257457596526
0.4775 0.41783589644717484
0.42 0.4942437412229691
0.32 0.5544572375511898
0.265 0.34643134850074625
0.2575 0.46868340181629053
0.27 0.2636350273810415
0.25 0.38462203998073735
0.265 0.3351957688267354
0.3125 0.4235904769840012
0.3775 0.27908463540677775
0.4075 0.4504617486701719
0.3975 0.34438681774128976
0.3925 0.2821447673369636
0.4 0.23804304221133427
0.4175 0.6070432650526089
0.4375 0.5775936298770595
0.465 0.22948372836670902
0.44 0.36780247346600703
0.4425 0.539802215678275
0.47 0.5366371591933279
0.4925 0.3176913389355652
0.3625 0.5244459522065978
0.315 0.17422872399608422
0.2575 0.42535951891037876
0.2125 0.11372973207482506
0.2075 0.650027341836475
0.2175 0.5265127857922565
0.2075 0.23038182201680096
0.19 0.3521087936782976
0.1775 0.36749172378685213
0.1875 0.18907089778847255
0.18 0.2002653028562088
0.175 0.3238172388277819
0.2275 0.21963374809125336
0.295 0.03903285377775284
0.365 0.3095247725496026
0.475 0.4440425344909121
0.5 0.5131458696298266
0.5 0.42155909248427287
0.5 0.26128819401528725
0.5 0.35647187446740836
0.5 0.28186541098125534
0.5 0.6639638518046321
0.4975 0.1582155300578992
0.4975 0.5993660232174169
0.4975 0.504935264084345
0.4975 0.5268636219292596
0.4975 0.30811742901748573
0.4975 0.3239103019843378
0.5 0.4335008292112973
0.5 0.39221394240109314
0.5 0.3183014680401342
0.5 0.465895754343463
0.5 0.38389698016975393
0.5 0.39680411257283826
0.5 0.33010472168122407
0.5 0.4265901982244084
0.5 0.6206527983565556
0.5 0.39300018395505976
0.5 0.3755941969839
0.5 0.5407927048234797
0.5 0.35736624645391485
0.5 0.26159382106280094
0.5 0.1891298486111471
0.5 0.4308054943313432
0.5 0.3491433589157198
0.5 0.43446905665427127
0.5 0.5493781623984286
0.5 0.30464942056349925
0.5 0.19909097847726517
0.5 0.5174926975483999
0.5 0.41627729809739167
0.5 0.4558770316462837
0.5 0.22308444992841145
0.5 0.684002905716164
0.5 0.5650342007254804
0.5 0.4898263133657281
0.5 0.2720531674600827
0.5 0.5656471787263482
0.5 0.37371302627944597
0.5 0.5382993185055807
0.5 0.19442027333899728
0.5 0.4555669496463159
0.4975 0.35456313015003643
0.49 0.5559222500399582
0.455 0.28768551066433273
0.455 0.16792690908526425
0.4175 0.6161820387179653
0.43 0.5702647550798037
0.49 0.3435887754564545
0.4925 0.3873518535357742
0.4875 0.2362487052218979
0.4775 0.5510408409410659
0.4825 0.4506756820895637
0.41 0.4153698628126401
0.375 0.4450461479830663
0.3725 0.5214517117370978
0.345 0.32300171682907786
0.3275 0.23213753461527548
0.3 0.2556519507672134
0.325 0.6026790276788941
0.3 0.2899830856711675
0.32 0.4181998457920907
0.27 0.3508459215391633
0.2825 0.09911267459608397
0.255 0.30924542794069654
0.28 0.4753430214836392
0.2925 0.3381365376719201
0.2775 0.26644149638508924
0.3275 0.4650266433961952
0.3375 0.2613616985370515
0.34 0.12710871551215108
0.3225 0.5150539284373696
0.305 0.2872567526901843
0.3025 0.36635208421338555
0.3 0.38069093737268894
0.2725 0.4428302388750998
0.2575 0.31503045305846367
0.23 0.6292181012082755
0.2375 0.6580584760982241
0.25 0.16644049553925094
0.25 0.302152535044902
0.2075 0.36471762313127226
0.205 0.21548927112821137
0.2175 0.3959412153969331
0.2375 0.3109287097100262
0.2375 0.6302860063908509
0.23 0.2935800964796641
0.2275 0.2926770328862387
0.2275 0.34887752522279386
0.23 0.41629295640913755
0.22 0.6427981799911271
0.1875 0.466214388857916
0.1775 0.5903364471809517
0.1775 0.6871565628633838
0.1675 0.3986768564565432
0.1475 0.3460715037002669
0.1425 0.4211922072421448
0.13 0.3901663468364863
0.1075 0.5093453594258802
0.1025 0.41814468048452397
0.0875 0.4453569306378997
0.0925 0.2043041415907538
0.1 0.3876502076851704
0.0775 0.3832000211406182
0.1875 0.21798301023900785
0.265 0.4505712966605682
0.3725 0.17199968217644931
0.44 0.37205793814914967
0.4625 0.26770790531519495
0.495 0.48801174872704745
0.4675 0.5901548244904529
0.4125 0.473788678009062
0.3875 0.4915510344985451
0.5675 0.2960744925545033
0.455 0.5624574734270289
0.42 0.3409601859592267
0.3925 0.29124250099312116
0.37 0.3326979396466092
0.395 0.30187291000067323
0.3275 0.23740257815698282
0.31 0.586738016082932
0.31 0.37226314979018804
0.2875 0.5828421604219496
0.11 0.41306428681575896
0.11 0.40510644811551183
0.075 0.5555365574702964
0.0775 0.1566354384497072
0.0925 0.5434592413210555
0.1425 0.7013216776394308
0.1775 0.35705220316158254
0.205 0.38703062656441956
0.1875 0.4336335993889056
0.135 0.24115703794809193
0.1275 0.44976355575789584
0.1175 0.37078030377166293
0.12 0.38529930849327104
0.1225 0.40584017257557237
0.11 0.4680771255944411
0.0875 0.6019099726079222
0.095 0.25458964985798915
0.1475 0.5640333282205794
0.165 0.21316655221852235
0.2025 0.2739355366684961
0.2425 0.4685880492275566
0.1475 0.30597725168609347
0.0425 0.36284123635070764
0.0725 0.23307799424113027
0.0925 0.31215890863621537
0.1375 0.29580777337654274
0.17 0.29653793670303963
0.21 0.15275737395785124
0.3075 0.5350038693686758
0.3 0.4325431779249051
0.1825 0.26460248795723135
0.205 0.6081444289405268
0.2275 0.4058223954595797
0.23 0.44655660521788176
0.37 0.4091386763690004
0.4325 0.26978735392917075
0.4425 0.3557114360559252
0.4225 0.41755309435330895
0.42 0.18038823425304856
0.38 0.2784761963209991
0.4225 0.3213513196790853
0.2175 0.37418423388443683
0.245 0.40512694981273556
0.4 0.3855734169318684
0.3825 0.33381014096898853
0.44 0.29547459916552865
0.3975 0.4414355043848883
0.3375 0.17846475560551675
0.37 0.4199950492150152
0.22 0.11422288641539602
0.2175 0.3394737587427208
0.2075 0.4991642339588386
0.185 0.19103050851392403
0.2675 0.278348907509563
0.1675 0.26332101208311764
0.14 0.28592319301871144
0.1925 0.48802787355926236
0.195 0.13067613237772535
0.1925 0.4010541042825831
0.225 0.19075053039484463
0.2325 0.34628583081275477
0.26 0.5743471560158012
0.27 0.0928416817889327
0.235 0.41906219027673924
0.24 0.48934023935313226
0.2525 0.4142162588938049
0.275 0.3049664110279752
0.065 0.5619022770061606
0.26 0.5267061660559921
0.215 0.44563294576522755
0.22 0.23368878853447456
0.2175 0.5605754699874556
0.225 0.29941650427369665
0.21 0.2740891524638802
0.1975 0.39767206284797013
0.205 0.5098759749186161
0.21 0.5269031908577573
0.21 0.44126776375313204
0.4825 0.4198643963392478
0.3775 0.3922525515381079
0.3775 0.35201219284740354
0.365 0.33669734487230374
0.3525 0.5751198027567264
0.345 0.5256123737162647
0.3875 0.27763824456747155
0.5275 0.2810910238974504
0.4075 0.378849550226908
0.495 0.5839668054076181
0.1025 0.3846871761348503
0.4475 0.5209979726202059
0.49 0.2097426156781467
0.4975 0.45830518399553843
0.4975 0.3757485847420455
0.5 0.49524974713804154
0.5 0.39686674673345246
0.5 0.4181290662413568
0.5 0.27978726261933745
0.5 0.7140169044744163
0.5 0.21078425047391094
0.5 0.5482079032644175
0.5 0.32949130780223523
0.5 0.5370224712135088
0.5 0.35447402311653126
0.5 0.2981032397098534
0.5 0.16716332803554457
0.5 0.4082846776967187
0.5 0.3401871938587252
0.5 0.11901736358491494
0.5 0.48410304211740635
0.5 0.5074910701516507
0.5 0.33791961599600523
0.495 0.2981850959295717
0.4975 0.43284992732400146
0.495 0.20607247921829944
0.4925 0.10562175755535608
0.49 0.33919718877678007
0.4575 0.5605139003771421
0.45 0.19864217467598005
0.455 0.3437757871966615
0.46 0.4241202949029465
0.4875 0.3193299792588492
0.4875 0.3927409740586737
0.4875 0.5699921985495624
0.4875 0.4783533714492406
0.4875 0.49398486386055446
0.4925 0.543910629708235
0.4875 0.42780483841925276
0.485 0.2837899814372315
0.48 0.2777909714672071
0.4775 0.42470711052642834
0.485 0.49467227754730403
0.4325 0.4979831279012007
0.47 0.46431331335688597
0.4375 0.5062538803609806
0.4475 0.44661469590702285
0.42 0.12345622390110367
0.3575 0.4088386487601134
0.3825 0.26124679204302476
0.4975 0.41501876747506955
0.5 0.4846105309718794
0.5 0.47372382374931726
0.5 0.33481736665790196
0.5 0.51185891630373
0.5 0.2167807928473697
0.5 0.38968574937460004
0.5 0.35371631754355587
0.5 0.4772575718535157
0.5 0.5095294036253044
0.5 0.5844983557608284
0.5 0.41677981883553994
0.5 0.3219315628068518
0.5 0.30344309069148223
0.5 0.21323530637088564
0.5 0.31733591493963303
0.5 0.5325334300909753
0.5 0.3691314050535445
0.5 0.3664827193024794
0.5 0.5339684773259641
0.5 0.393113982949136
0.5 0.35415232927213164
0.5 0.3697463601318081
0.5 0.4149336856439572
0.5 0.30172023714805135
0.5 0.2888427305498258
0.5 0.30006534927450457
0.5 0.3080418685115611
0.5 0.3666190894590849
0.5 0.450415389292637
0.5 0.3458332619120132
0.5 0.33687006619773363
0.5 0.46408436167321676
0.5 0.6259005197998386
0.5 0.5364063502411287
0.5 0.3865166926946607
0.5 0.4336573454919449
0.5 0.3755314670364705
0.5 0.4119705868887537
0.5 0.3365599696703233
0.5 0.6175691834029112
0.5 0.2920293182930853
0.5 0.28544618809614447
0.5 0.35155916366914225
0.5 0.3994321989690563
0.5 0.33710850093022093
0.5 0.3857906127991534
0.5 0.33146905127077053
0.5 0.15635485409902417
0.5 0.7248381453061988
0.5 0.5195453263615154
0.5 0.2160499774362241
0.5 0.18922364750401854
0.5 0.16424681509214684
0.5 0.17133316006854116
0.5 0.6842378408788375
0.5 0.4508476103556664
0.5 0.3413692402284152
0.5 0.28528373933815554
0.5 0.3033675056074474
0.5 0.39090985366019054
0.5 0.316123070935797
0.5 0.3840923479664243
0.5 0.44228308353108037
0.5 0.23148709334818376
0.5 0.47994982522598195
0.5 0.1307810532674316
0.5 0.3824851678142411
0.5 0.11257669998945952
0.5 0.423586051680802
0.5 0.5155875564076852
0.5 0.3665887367916035
0.5 0.6408210450839509
0.5 0.4836971555171563
0.5 0.33869905571275183
0.5 0.3808911573901475
0.5 0.675825069928347
0.5 0.36119218252876284
0.5 0.4766693387781292
0.5 0.11203923375584951
0.5 0.2766630329891513
0.5 0.4644063550970764
0.5 0.33765797685113685
0.4825 0.40142463607374873
0.06 0.3602449766336782
0.0225 0.3731347090060916
0.4975 0.2581217608276596
0.5 0.15428779070881382
0.5 0.3101764702196747
0.495 0.49261698605852555
0.45 0.3740709428004034
0.46 0.4192753843600049
0.5 0.12775199291100514
0.5 0.17509833172559813
0.4925 0.2524550182953027
0.465 0.45801301470207584
0.5025 0.39526040912326466
0.485 0.40433039209864313
0.48 0.35257964650524876
0.4925 0.3681095922751536
0.4925 0.47764391270852913
0.5 0.46557984352807763
0.5 0.4066738814754672
0.49 0.4859342310487402
0.5 0.3098538493149667
0.5 0.4640571565603159
0.5 0.18941163019960547
0.5 0.43015603694103144
0.47 0.4656727354592158
0.4925 0.41002266160349815
0.44 0.3738355882249393
0.4125 0.3019211992354494
0.4 0.35477754423398816
0.41 0.16883818337150952
0.4325 0.327323165646253
0.44 0.5726187326756806
0.1775 0.4321617382309862
0.145 0.4522104287599291
0.17 0.3636937652604647
0.195 0.4237038521002534
0.2225 0.37995607579548074
0.2575 0.20528732300459548
0.255 0.7327794702329389
0.21 0.3814529777985621
0.2175 0.4274251703911086
0.215 0.2155011027153202
0.2075 0.27955423706293464
0.1975 0.27574893596314587
0.1875 0.45732512696316585
0.175 0.44109562314966444
0.1575 0.5150786338743978
0.125 0.5350982159951914
0.095 0.32506387388784896
0.13 0.5443123930541085
0.15 0.2710268269021787
0.155 0.5101401926939974
0.155 0.6116226241200494
0.1775 0.49810959394640786
0.185 0.43434090398748965
0.1925 0.3943668185066777
0.1975 0.3678319247505675
0.205 0.30685816157730217
0.2025 0.5326880929290629
0.195 0.4421989629345274
0.195 0.2525341083565866
0.195 0.0033382581784593413
0.195 0.2858406696879664
0.1925 0.3258751927689516
0.1925 0.2072922300726227
0.205 0.4155128684095285
0.24 0.3464201691860181
0.2475 0.35682064904433314
0.2475 0.4082008612247004
0.23 0.5296511106787863
0.2275 0.49042147648526513
0.27 0.1924607894788574
0.3325 0.5827894313533882
0.3125 0.41778364192771
0.2525 0.23657508211403652
0.15 0.49566878889141597
0.145 0.39817863206950727
0.1825 0.5818343338205908
0.39 0.36350808495633136
0.47 0.2503499270903497
0.4975 0.4431593333486895
0.4975 0.2740775113431967
0.4725 0.28416479850811616
0.4925 0.28463234953765026
0.4975 0.43946967288790445
0.4975 0.5455389477221204
0.5 0.3567215400985538
0.4925 0.3237050950237504
0.2275 0.37991376227990453
0.1725 0.4439934351511392
0.2025 0.16889508924301339
0.315 0.2776955075484913
0.3675 0.560950433899547
0.3825 0.24635671291055722
0.4225 0.3182641840058133
0.5 0.32557126343186954
0.5 0.527575925100951
0.5 0.3450259465344515
0.5 0.5624911909139831
0.5 0.644145715924302
0.455 0.40075586681493136
0.3325 0.35284253741162935
0.3075 0.2520452332401717
0.33 0.37390814752974344
0.3525 0.3258600431721814
0.355 0.3759317704442391
0.3475 0.41343194379645615
0.31 0.572551171911498
0.31 0.51734744075476
0.485 0.2571642850612179
0.4875 0.1561605710360247
0.5 0.6447841426115632
0.5 0.4828507420918605
0.5 0.33857866957421295
0.5 0.27204753076087135
0.5 0.47856138627959743
0.5 0.5154412279777949
0.4975 0.4957917534193391
0.4975 0.36035187754683035
0.5 0.45182970468564077
0.41 0.7371386699830739
0.3775 0.32852324728626026
0.365 0.26531265939668025
0.38 0.3309483168424878
0.4275 0.47028275673546116
0.4225 0.31126990905047797
0.4975 0.4203731066043681
0.5125 0.3639516379390881
0.385 0.5730601087592518
0.53 0.37265659722763544
0.4675 0.459299252202682
0.4925 0.2514916484377513
0.4975 0.42649892473742007
0.5 0.41663610650794014
0.4975 0.39359509594813274
0.435 0.3138625776013291
0.5 0.5801707166571787
0.495 0.27704128140332424
0.5 0.4308892660128685
0.4975 0.431764698877719
0.4975 0.5018811920879089
0.3225 0.45911343343857713
0.3225 0.43522581757344075
0.3225 0.6504198882844243
0.2975 0.4736028908659874
0.3175 0.490426065060735
0.3275 0.5063499256606626
0.43 0.4928026091765524
0.4875 0.4214084762435055
0.5 0.3078481239792717
0.5 0.5015161154028207
0.5 0.5367598048903583
0.495 0.26931752665374153
0.48 0.5920279619363374
0.4075 0.5802379498359875
0.35 0.2348575121106504
0.265 0.2931856920759656
0.2175 0.41872280439208415
0.1875 0.21328142828103475
0.1375 0.5953410955371072
0.1 0.33808981197326826
0.1 0.6281929800825499
0.12 0.2987246004053084
0.145 0.562529059158487
0.2 0.25848680243998406
0.1825 0.3962879641293778
0.2325 0.4286801542158629
0.3025 0.3540170320838508
0.3225 0.49903099976667975
0.3725 0.42089768270477745
0.3625 0.4363220588281883
0.33 0.5320152393079993
0.335 0.4392975383984788
0.35 0.5506571487027757
0.3225 0.08406918842766892
0.2925 0.6172333805474628
0.27 0.41825610334272795
0.25 0.5863601239433425
0.1925 0.5430218022856192
0.2 0.613273466914483
0.235 0.37275706834934336
0.27 0.43141344937439835
0.2525 0.15251425470023097
0.2475 0.38363739793451174
0.24 0.2413216029003154
0.2325 0.2139379197444609
0.2275 0.30914905545531424
0.2125 0.44154352263977503
0.215 0.14153320846629153
0.21 0.3087322134475789
0.205 0.2341145075971306
0.2 0.47455814109041317
0.2225 0.5118305615564378
0.245 0.250665473239871
0.255 0.32241889451739036
0.29 0.4894052080446262
0.325 0.45626861876890507
0.3525 0.34125597885444064
0.345 0.30984761362533014
0.36 0.37190881397854475
0.375 0.3743217520292185
0.3725 0.39534032074588654
0.355 0.4392411166626059
0.3475 0.5094118892921418
0.345 0.36385170582064036
0.34 0.4944371007858095
0.3075 0.3287670254174159
0.2575 0.3868125793702621
0.2125 0.4893040939338894
0.1725 0.5634189177660172
0.16 0.4302165979216548
0.1725 0.4311561409421057
0.1575 0.23450209938129576
0.1525 0.2034878601661352
0.155 0.23566288656845405
0.16 0.5990830909161236
0.16 0.443744464225554
0.14 0.41642676447950916
0.1025 0.3593599475655019
0.09 0.48344890063246354
0.095 0.41146147024180624
0.1 0.3488931258151204
0.105 0.4413421777784608
0.1075 0.6087691770088528
0.145 0.1384974730141921
0.1825 0.4957300321981174
0.185 0.503698706817604
0.18 0.39949891509014746
0.19 0.4767438952923385
0.2 0.6216138197965613
0.205 0.5158306614580718
0.2125 0.35577789532151494
0.2175 0.33011293772886957
0.3125 0.26146639968913843
0.365 0.33886132123372786
0.365 0.3641705660336611
0.365 0.36567692013574715
0.3675 0.4687320939416258
0.3675 0.18942373100744284
0.3675 0.3390558579505833
0.35 0.26625251826282026
0.35 0.44130772613286634
0.35 0.37356530648221364
0.35 0.2227400356587733
0.35 0.5114541884039777
0.3525 0.3209009407514049
0.4225 0.43324010798154766
0.475 0.5692195194996871
0.5 0.4054769624052014
0.4975 0.619200816391228
0.5 0.3918204665773584
0.4875 0.33368844907024475
0.475 0.33350157110194617
0.4675 0.40576352536281485
0.46 0.6855408930624861
0.4475 0.38050858713210844
0.415 0.48580951076368706
0.4 0.3732118607744193
0.395 0.5102860304035562
0.3675 0.5603674750439068
0.3325 0.3652607946713637
0.31 0.42292664949532566
0.2575 0.3218088242970747
0.3175 0.2307745026464094
0.3475 0.4651439012907568
0.3775 0.3586709283584592
0.4 0.3748257830770423
0.42 0.36266335473204514
0.4125 0.4083681159693579
0.375 0.35589213219369564
0.3375 0.3350453619767896
0.29 0.4313474165915787
0.2725 0.4079219029094189
0.275 0.5894604951205389
0.2725 0.28296226022691584
0.2775 0.5626423263866602
0.2825 0.4596940923845102
0.2925 0.3768564231034482
0.3225 0.2629925739035754
0.3475 0.4403938627615262
0.365 0.5522524842330852
0.3875 0.6563818584549859
0.385 0.4191739762726535
0.445 0.18274833065028429
0.4575 0.2954685162472356
0.4325 0.2526143409323759
0.41 0.26720964563932403
0.375 0.4412651964917617
0.345 0.518498125205514
0.335 0.4456513834379451
0.3425 0.3031275649443483
0.3775 0.2888258426135355
0.3925 0.3140303381648723
0.3825 0.45413526467915644
0.3775 0.37112982919963927
0.375 0.4324551864668725
0.375 0.44555097401189814
0.3775 0.5237472905239984
0.38 0.2746055534218793
0.385 0.6058169762499859
0.3925 0.38903616433801036
0.4225 0.2682672740330285
0.4675 0.4508699060847115
0.4975 0.6520598874027546
0.4975 0.44111331153130773
0.4975 0.3094975171552803
0.4975 0.5554466089613439
0.5 0.5139255418110706
0.5 0.5180194923522625
0.5 0.44296752904436837
0.5 0.4250248860912047
0.5 0.289772605211815
0.5 0.3050923350916389
0.5 0.5402713141648027
0.5 0.2876848889247603
0.5 0.5948521658970168
0.5 0.38632357700144504
0.5 0.500942168762738
0.5 0.29204801133318603
0.5 0.4420225941573631
0.5 0.48138281815746087
0.5 0.2875406854120914
